,sentiment,text
4692,-1,net profit in the three months through march fell to x ac million us million from x ac million a year earlier the finnish company said 
4693,-1,net sales decreased to eur mn from eur mn in the corresponding period in 
4694,-1,net sales decreased to eur mn from eur mn in the corresponding period in 
4695,-1,net sales fell by from the third quarter of to eur mn 
4696,-1,net sales fell by from the previous accounting period 
4697,-1,net sales of kyro s main business area glaston technologies a manufacturer of glass processing machines decreased to eur mn from eur mn in januaryseptember 
4698,-1,operating profit decreased to eur mn from eur mn in 
4699,-1,operating profit fell from eur mn in the second quarter of to eur mn in the second quarter of 
4700,-1,operating profit fell to eur mn from eur mn in 
4701,-1,operating profit fell to eur mn from eur mn 
4702,-1,operating profit fell to eur mn from eur mn in 
4703,-1,operating profit fell to eur mn from eur mn in the third quarter of 
4704,-1,orion s net profit for the third quarter of decreased to mln euro mln from mln euro mln a year earlier 
4705,-1,pretax profit decreased by to eur mn from eur mn 
4706,-1,pretax profit decreased to eur mn from eur mn in the fourth quarter of 
4707,-1,pretax profit totaled eur mn down from eur mn in 
4708,-1,prices and delivery volumes of broadband products decreased significantly in 
4709,-1,profit for the period fell to eur mn from eur mn in januaryseptember 
4710,-1,profit for the period totalled eur mn down from eur mn in the corresponding period in 
4711,-1,profit for the period totalled eur mn down from eur mn in the third quarter of 
4712,-1,revenue in the quarter fell percent to euro billion compared to a year earlier 
4713,-1,srv lowered its net sales estimate for the whole of due to uncertainties in housing sales 
4714,-1,stora enso oyj said its secondquarter result would fall by half compared with the same period in 
4715,-1,subscription sales decreased slightly 
4716,-1,the company confirmed its estimate for lower revenue for the whole than the yearago eur m as given in the interim report on august 
4717,-1,the company said that the fall in turnover had been planned 
4718,-1,the department store division s sales fell by to eur mn 
4719,-1,the fair value of the company s investment properties went down to eur billion at the end of from eur billion a year earlier 
4720,-1,the fair value of the company s investment properties went down to eur bn at the end of september from eur bn a year earlier 
4721,-1,the group s order portfolio decreased from eur mn in to eur mn in 
4722,-1,the net sales decreased to eur million from eur million 
